Tempo;ID;Eixo_X;Eixo_Y;Eixo_Z;Distancia_Passo;Distancia_Total
0,02;/tracking/trackers/5/rotation;-16,24;5,08;8,76;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;4,79;-11,10;0,72;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,66;6,27;-0,66;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;12,68;0,41;-6,78;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;15,39;-1,80;-4,93;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-29,80;-7,55;-7,45;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,26;5,16;9,41;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;4,56;-10,91;0,72;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,63;6,28;-0,68;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;12,87;0,53;-7,37;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;15,61;-1,60;-5,31;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-29,11;-8,46;-6,40;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,32;5,23;10,09;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;4,35;-10,65;0,80;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,59;6,29;-0,72;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,04;0,64;-7,90;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;15,86;-1,37;-5,68;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-28,59;-9,16;-5,58;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,36;5,28;10,70;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;4,03;-10,30;0,95;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,56;6,31;-0,76;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,19;0,73;-8,35;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,09;-1,17;-5,99;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-28,21;-9,72;-4,84;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,41;5,31;11,20;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;3,69;-9,93;1,09;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,54;6,32;-0,80;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,32;0,80;-8,71;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,29;-1,00;-6,26;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,96;-10,11;-4,09;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,43;5,35;11,73;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;3,24;-9,54;1,18;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,52;6,34;-0,85;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,41;0,87;-9,07;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,46;-0,84;-6,50;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,77;-10,29;-3,43;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,45;5,37;12,18;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;2,76;-9,20;1,25;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,51;6,35;-0,90;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,47;0,92;-9,51;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,58;-0,73;-6,69;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,65;-10,38;-2,93;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,47;5,34;12,57;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;2,40;-8,94;1,29;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,50;6,35;-0,95;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,53;0,96;-9,89;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,69;-0,63;-6,84;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,62;-10,37;-2,25;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,49;5,33;13,06;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,97;-8,84;1,19;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,51;6,36;-1,03;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,57;0,99;-10,20;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,78;-0,55;-6,97;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,66;-10,54;-1,53;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,50;5,30;13,49;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,60;-8,98;0,95;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,53;6,36;-1,10;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,60;1,01;-10,43;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,84;-0,47;-7,09;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,70;-10,62;-0,99;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,52;5,28;13,86;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,33;-9,07;0,77;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,55;6,36;-1,17;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,63;1,03;-10,63;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;16,90;-0,37;-7,18;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,74;-10,71;-0,45;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,57;5,42;14,47;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,16;-9,17;0,63;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,57;6,37;-1,25;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,65;1,05;-10,78;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;17,06;-0,23;-7,15;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,77;-10,80;0,01;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,62;5,53;14,95;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,03;-9,24;0,52;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,58;6,38;-1,32;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;13,92;1,04;-11,18;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;17,62;0,00;-7,27;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,84;-10,91;0,40;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-16,93;5,68;15,63;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;0,92;-9,30;0,43;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,58;6,39;-1,48;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;14,48;1,33;-11,83;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;18,24;0,22;-7,46;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-27,97;-11,02;1,05;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-17,23;5,80;16,22;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,04;-9,34;0,44;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,60;6,41;-1,66;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;14,93;1,60;-12,36;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;18,73;0,38;-7,62;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-28,26;-11,23;1,75;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-17,57;5,89;16,78;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,16;-9,38;0,46;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,61;6,43;-1,83;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;15,36;1,85;-12,85;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;19,34;0,57;-7,80;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-28,69;-11,51;2,43;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-17,93;5,92;17,37;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,23;-9,40;0,48;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,62;6,47;-2,00;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;15,59;1,97;-13,08;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;19,88;0,72;-7,94;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-29,12;-11,75;3,02;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,24;5,87;17,96;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,27;-9,41;0,52;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,63;6,51;-2,14;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;15,83;2,05;-13,33;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;20,49;0,87;-8,05;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-29,49;-11,97;3,57;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,53;5,80;18,48;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,31;-9,42;0,57;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,64;6,54;-2,27;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,01;2,12;-13,51;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,03;1,00;-8,13;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-29,95;-12,11;4,06;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,75;5,74;18,88;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,33;-9,43;0,62;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,64;6,56;-2,38;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,25;2,17;-13,73;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,54;1,09;-8,18;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-30,32;-12,24;4,49;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,92;5,70;19,19;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,34;-9,44;0,66;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,63;6,58;-2,40;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,44;2,22;-13,90;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,99;1,18;-8,20;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-30,65;-12,27;4,83;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,06;5,66;19,44;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,35;-9,45;0,69;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,62;6,59;-2,42;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,58;2,25;-14,03;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,34;1,25;-8,22;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-30,90;-12,30;5,08;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,17;5,63;19,63;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,36;-9,46;0,72;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,61;6,60;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,70;2,27;-14,14;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,63;1,30;-8,23;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,11;-12,35;5,44;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,26;5,60;19,80;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,37;-9,47;0,75;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,61;6,61;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,80;2,30;-14,23;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,87;1,35;-8,24;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,29;-12,45;5,86;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,49;5,46;20,03;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,42;-9,49;0,81;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,60;6,61;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;16,92;2,33;-14,32;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,05;1,38;-8,25;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,42;-12,55;6,21;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,72;5,32;20,23;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,46;-9,50;0,87;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,59;6,60;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;17,01;2,35;-14,39;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,19;1,41;-8,26;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,52;-12,66;6,55;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,98;5,17;20,49;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,48;-9,52;0,93;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,58;6,60;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;17,12;2,38;-14,48;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,48;1,48;-8,24;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,61;-12,75;6,84;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-20,45;4,94;20,75;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,50;-9,54;0,98;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,56;6,58;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;17,26;2,46;-14,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,89;1,60;-8,16;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,68;-12,83;7,13;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-20,82;4,75;21,01;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,42;-9,58;0,99;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,52;6,55;-2,45;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;17,89;2,55;-14,37;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,11;1,64;-7,91;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,73;-12,88;7,32;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,10;4,62;21,21;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,35;-9,61;0,99;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,49;6,51;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;18,42;2,62;-14,20;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,26;1,66;-7,64;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,77;-12,92;7,48;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,34;4,52;21,43;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,29;-9,64;0,99;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,45;6,46;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;18,84;2,69;-14,07;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,33;1,67;-7,39;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,81;-12,84;7,59;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,53;4,45;21,59;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,25;-9,66;0,98;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,42;6,43;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;19,19;2,74;-13,97;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,28;1,67;-7,16;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,84;-12,78;7,68;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,68;4,40;21,72;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,21;-9,68;0,98;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,39;6,40;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;19,46;2,78;-13,89;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,22;1,66;-6,94;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,86;-12,73;7,75;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,80;4,35;21,81;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,18;-9,69;0,98;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,37;6,37;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;19,68;2,82;-13,82;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,15;1,62;-6,74;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,88;-12,59;7,69;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,84;4,32;21,87;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,13;-9,69;0,92;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,36;6,35;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;19,86;2,84;-13,76;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;24,09;1,56;-6,58;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-31,92;-12,49;7,66;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,81;4,32;21,90;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,08;-9,70;0,87;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,35;6,34;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,00;2,87;-13,72;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,99;1,44;-6,47;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,20;-12,50;7,64;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,51;4,42;21,87;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,05;-9,70;0,83;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,34;6,33;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,11;2,88;-13,68;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,86;1,29;-6,41;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,40;-12,38;7,50;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-21,18;4,56;21,82;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,01;-9,71;0,77;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,33;6,32;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,20;2,90;-13,66;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,73;1,12;-6,39;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,55;-12,22;7,37;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-20,84;4,71;21,76;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;0,98;-9,71;0,71;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,32;6,31;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,27;2,91;-13,63;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,59;0,93;-6,40;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,68;-12,01;7,22;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-20,57;4,83;21,72;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,00;-9,72;0,68;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,32;6,30;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,33;2,92;-13,62;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,35;0,70;-6,44;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,78;-11,81;7,06;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-20,27;4,98;21,65;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,03;-9,72;0,66;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,31;6,30;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,37;2,93;-13,60;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;23,10;0,46;-6,49;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,86;-11,64;6,93;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,99;5,14;21,59;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,06;-9,73;0,64;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,31;6,30;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,41;2,93;-13,59;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,91;0,27;-6,53;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,93;-11,51;6,83;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,80;5,24;21,55;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,08;-9,74;0,63;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,31;6,29;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,44;2,94;-13,58;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,73;0,04;-6,60;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,96;-11,38;6,73;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,65;5,33;21,52;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,10;-9,74;0,62;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,29;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,46;2,94;-13,57;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,57;-0,15;-6,68;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,97;-11,19;6,61;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,52;5,40;21,49;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,13;-9,74;0,62;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,29;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,48;2,94;-13,57;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,31;-0,39;-6,80;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,99;-10,90;6,40;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,41;5,46;21,46;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,15;-9,75;0,65;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,29;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,50;2,95;-13,56;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;22,06;-0,59;-6,91;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-33,01;-10,66;6,22;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,33;5,51;21,44;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,17;-9,75;0,68;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,29;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,51;2,95;-13,56;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,88;-0,75;-7,01;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,93;-10,44;5,91;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,26;5,55;21,43;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,17;-9,75;0,72;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,28;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,52;2,95;-13,56;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,73;-0,87;-7,09;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,87;-10,33;5,59;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,21;5,57;21,42;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,20;-9,72;0,80;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,28;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,52;2,95;-13,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,71;-0,96;-7,22;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,81;-10,24;5,35;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,17;5,60;21,41;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,22;-9,69;0,86;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,28;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,53;2,95;-13,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,71;-1,04;-7,35;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,77;-10,30;5,21;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-19,00;5,69;21,35;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,27;-9,66;0,91;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,28;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,54;2,95;-13,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,70;-1,10;-7,47;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,74;-10,48;5,23;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,75;5,79;21,31;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,33;-9,65;0,93;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,30;6,28;-2,44;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,54;2,95;-13,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,70;-1,15;-7,55;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,70;-10,68;5,36;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,68;6,05;20,84;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,39;-9,64;0,95;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,36;6,37;-2,62;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,54;2,95;-13,55;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,71;-1,18;-7,69;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,62;-10,88;5,50;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,62;6,21;20,24;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,43;-9,63;0,98;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,44;6,49;-2,77;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,49;2,34;-11,85;0,0000;0,0000
0,02;/tracking/trackers/1/rotation;21,85;-1,16;-8,00;0,0000;0,0000
0,02;/tracking/trackers/4/rotation;-32,56;-11,10;5,66;0,0000;0,0000
0,02;/tracking/trackers/5/rotation;-18,64;6,31;19,75;0,0000;0,0000
0,02;/tracking/trackers/2/rotation;1,46;-9,62;1,01;0,0000;0,0000
0,02;/tracking/trackers/3/rotation;-0,51;6,60;-2,89;0,0000;0,0000
0,02;/tracking/trackers/6/rotation;20,40;1,87;-10,54;0,0000;0,0000
